STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",1/30/1999,,,3.36,2311,2310,0,0,0,42,53,30,,,100,100,,0,,11,14.1,,1,,,,,,,1,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",1/31/1999,,,8.28,1041,934,0,0,0,36,41,30,,,110,100,,0,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/1/1999,,,1.12,128,34,0.65,0,0,31,34,27,,,150,120,,0,,8.1,10.1,,1,,,1,,1,,,,,1,,,1,1,1,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/2/1999,,,5.59,1420,1419,0.05,0,0,45,56,33,,,260,270,,0,,17.9,23.9,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/3/1999,,,5.59,535,322,0,0,0,50,58,41,,,300,300,,0,,17,21,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/4/1999,,,12.53,1428,1928,0.01,0,0,49,59,39,,,300,300,,0,,36,44.1,,1,,,,,,,1,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/5/1999,,,8.05,107,106,0,0,0,47,59,34,,,280,270,,0,,23,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/6/1999,,,7.83,1355,1137,0,0,0,49,63,35,,,270,270,,0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/7/1999,,,6.49,2323,2312,0.15,0,0,52,59,44,,,270,280,,0,,28,34,,1,,,,,,,1,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/8/1999,,,9.17,26,24,0,0,0,46,56,36,,,270,280,,0,,30,38.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/9/1999,,,4.92,1644,1631,0,0,0,47,63,31,,,230,230,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/10/1999,,,4.47,257,256,0,0,0,55,68,42,,,290,270,,0,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/11/1999,,,4.92,1707,1706,0,0,0,53,72,34,,,180,180,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/12/1999,,,11.41,1301,1300,0.05,0,0,52,73,31,,,210,230,,0,,32,40.9,,1,,,,,,,1,,,1,,,1,,1,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/13/1999,,,14.09,843,842,0,0,0,29,34,23,,,300,300,,0,,28,34,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/14/1999,,,9.17,45,34,0,0,0,32,44,20,,,320,310,,0,,17.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/15/1999,,,4.92,1612,1557,0,0,0,41,58,24,,,240,230,,0,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/16/1999,,,5.37,1457,1446,0,0,0,47,65,28,,,270,260,,0,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/17/1999,,,5.59,1302,1308,0.35,0,0,54,64,44,,,250,250,,0,,19.9,21.9,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/18/1999,,,3.58,1710,1705,0.65,0,0,48,57,38,,,300,300,,0,,14.1,17,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/19/1999,,,5.37,716,642,0.03,0,0,39,42,36,,,120,110,,0,,15,17,,1,,,,,,,1,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/20/1999,,,9.84,1644,1703,0,0,0,38,47,29,,,280,270,,0,,19.9,23.9,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/21/1999,,,11.18,1858,1847,0,0,0,31,37,24,,,320,320,,0,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/22/1999,,,8.72,1100,933,0,0,0,29,38,19,,,340,310,,0,,17.9,23.9,,,,,,,,,,,,,,,,,,1,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/23/1999,,,5.59,1216,1303,0,0,0,26,31,21,,,190,150,,0,,15,17,,1,,,,,,,1,,,1,,,,,1,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/24/1999,,,2.91,2055,1232,0,0,0,30,38,21,,,120,230,,0,,8.9,11,,1,,,,,,,1,,,1,,,,,1,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/25/1999,,,6.26,2215,2214,0.02,0,0,34,41,27,,,300,300,,0,,19.9,28,,1,,,,,,,1,,,1,,,1,,1,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/26/1999,,,6.93,201,200,0,0,0,40,52,27,,,320,330,,0,,21,25.9,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/27/1999,,,1.79,1845,1845,0,0,0,41,53,29,,,150,150,,0,,8.9,10.1,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",2/28/1999,,,9.62,2256,2248,0.18,0,0,47,55,39,,,300,280,,0,,31.1,38.9,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/1/1999,,,17,922,815,0,0,0,42,46,37,,,280,260,,0,,32,42.9,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/2/1999,,,9.84,259,147,0,0,0,50,61,39,,,290,280,,0,,25.1,34,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/3/1999,,,15.43,1437,2219,0.35,0,0,44,55,32,,,250,290,,0,,32,42.9,,1,,1,,,,,,,,1,,,1,,1,1,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/4/1999,,,17.9,440,435,0,0.5,1,35,40,29,,,290,290,,0,,34,47,,,,,,,,,,,,,,,1,,1,1,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/5/1999,,,6.26,1423,1333,0,0,0,40,52,27,,,130,150,,0,,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/6/1999,,,12.53,2000,2000,0.07,0,0,50,62,38,,,290,290,,0,,31.1,42.9,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/7/1999,,,13.2,105,45,0,0,0,34,42,25,,,290,320,,0,,31.1,38,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/8/1999,,,6.26,921,920,0,0,0,31,43,18,,,30,30,,0,,13,16.1,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/9/1999,,,8.5,10,9,0.22,0,0,30,35,25,,,100,100,,0,,15,17.9,,1,1,,,,,,,,,1,,,1,,1,1,,1,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/10/1999,,,8.05,1841,1841,0,2,2,33,39,27,,,290,290,,0,,19.9,23.9,,1,,,,,,,1,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/11/1999,,,11.86,1948,1856,0,0,1,36,46,26,,,310,280,,0,,19.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/12/1999,,,10.96,1331,1330,0,0,0,39,49,28,,,300,310,,0,,23,30,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/13/1999,,,3.58,2234,2233,0.02,0,0,38,49,27,,,120,110,,0,,14.1,16.1,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/14/1999,,,5.82,1829,2209,0.64,0,0,34,36,32,,,40,30,,0,,15,17.9,,1,,,,,,,,,,1,,,1,,1,1,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/15/1999,,,10.07,1640,1835,0.54,2,0,39,45,32,,,300,280,,0,,21.9,25.1,,1,1,,,,,,,,,1,,,1,,1,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/16/1999,,,9.62,2332,2345,0,0,0,46,60,32,,,260,250,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/17/1999,,,11.41,1105,1104,0,0,0,62,76,47,,,290,290,,0,,21,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/18/1999,,,14.99,1430,1240,0,0,0,59,70,48,,,300,260,,0,,32,42.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/19/1999,,,9.17,412,411,0,0,0,49,59,38,,,310,290,,0,,23,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/20/1999,,,5.82,1619,1618,0,0,0,45,59,30,,,110,110,,0,,15,17,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/21/1999,,,4.7,2219,2220,0.77,0,0,46,51,41,,,330,350,,0,,28,33.1,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/22/1999,,,13.87,509,635,0,0,0,45,54,36,,,280,280,,0,,30,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/23/1999,,,3.8,1616,1613,0,0,0,45,57,33,,,10,10,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/24/1999,,,4.25,2301,2016,0.16,0,0,51,61,41,,,310,260,,0,,16.1,19.9,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/25/1999,,,6.71,2255,2301,0,0,0,49,58,40,,,40,30,,0,,17,19.9,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/26/1999,,,9.17,2357,2357,0,0,0,43,53,33,,,40,40,,0,,17.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/27/1999,,,5.14,1736,1628,0,0,0,43,56,29,,,40,30,,0,,16.1,21,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/28/1999,,,9.4,1125,1409,0,0,0,51,66,35,,,290,300,,0,,23,28,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/29/1999,,,10.29,1401,1400,0,0,0,56,64,47,,,280,270,,0,,23,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/30/1999,,,4.25,1001,1113,0,0,0,53,66,40,,,40,130,,0,,13,16.1,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",3/31/1999,,,5.59,1242,1215,0,0,0,51,69,33,,,170,170,,0,,17.9,23,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/1/1999,,,2.91,335,245,0.46,0,0,58,64,52,,,120,130,,0,,8.9,13,,1,,,,,,,1,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/2/1999,,,4.7,1908,1628,0,0,0,64,78,50,,,120,150,,0,,8.9,11,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/3/1999,,,3.8,1509,1501,0,0,0,60,68,52,,,120,90,,0,,14.1,19.9,,1,,,,,,,1,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/4/1999,,,9.84,1310,1309,0,0,0,69,85,53,,,270,270,,0,,30,38,,1,1,,,,,,1,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/5/1999,,,8.72,818,755,0,0,0,58,68,47,,,130,130,,0,,17.9,23.9,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/6/1999,,,6.93,1537,1536,0,0,0,56,67,44,,,150,160,,0,,16.1,19.9,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/7/1999,,,7.38,416,424,0,0,0,67,76,57,,,280,280,,0,,21,25.9,,,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/8/1999,,,10.74,1711,1858,0,0,0,68,84,52,,,230,250,,0,,25.1,32,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/9/1999,,,11.86,1622,1501,0.21,0,0,72,84,59,,,230,240,,0,,36,46.1,,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/10/1999,,,7.61,36,31,0,0,0,61,69,53,,,290,280,,0,,25.1,33.1,,,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/11/1999,,,8.72,2335,2213,0.94,0,0,62,72,51,,,280,290,,0,,31.1,36.9,,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/12/1999,,,20.8,913,913,0,0,0,53,62,43,,,300,290,,0,,38.9,51,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/13/1999,,,12.75,1205,1612,0,0,0,53,64,42,,,350,270,,0,,23,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/14/1999,,,7.38,1358,1544,0,0,0,56,69,42,,,310,200,,0,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/15/1999,,,4.03,1331,1226,0.33,0,0,51,55,47,,,100,110,,0,,11,14.1,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/16/1999,,,13.65,1533,1530,0,0,0,52,60,43,,,240,230,,0,,31.1,38.9,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/17/1999,,,14.76,1620,1619,0,0,0,51,59,43,,,240,250,,0,,31.1,38.9,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/18/1999,,,9.4,757,743,0,0,0,49,55,42,,,290,300,,0,,23.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/19/1999,,,8.72,2118,2117,0.02,0,0,53,64,42,,,250,250,,0,,21.9,28,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/20/1999,,,9.17,1324,1402,0.07,0,0,56,65,46,,,290,310,,0,,21.9,28,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/21/1999,,,6.04,1442,1308,0,0,0,57,70,43,,,160,150,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/22/1999,,,7.61,1243,1233,0,0,0,65,86,44,,,230,260,,0,,21,25.9,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/23/1999,,,12.08,1343,2058,0.06,0,0,75,85,64,,,240,350,,0,,25.1,30,,,,1,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/24/1999,,,7.61,322,418,0,0,0,60,69,50,,,10,40,,0,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/25/1999,,,4.25,1641,1342,0,0,0,55,70,39,,,120,130,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/26/1999,,,5.59,1211,1207,0.03,0,0,57,64,49,,,240,240,,0,,17,21,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/27/1999,,,5.37,1017,1444,0.08,0,0,62,69,54,,,120,150,,0,,14.1,15,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/28/1999,,,6.93,530,246,0.44,0,0,50,54,45,,,90,110,,0,,17,21,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/29/1999,,,4.7,823,822,0.06,0,0,48,52,44,,,90,100,,0,,21,23.9,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",4/30/1999,,,9.17,1032,1044,0,0,0,55,65,44,,,70,60,,0,,23,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/1/1999,,,9.84,1426,1425,0,0,0,55,70,39,,,10,10,,0,,21.9,29.1,,,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/2/1999,,,8.5,1348,1416,0,0,0,56,72,40,,,20,20,,0,,17.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/3/1999,,,4.92,1919,1447,0,0,0,58,77,38,,,110,90,,0,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/4/1999,,,3.8,1748,1741,0,0,0,64,82,46,,,160,160,,0,,15,17.9,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/5/1999,,,4.7,1638,1224,0,0,0,64,75,52,,,160,150,,0,,13,16.1,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/6/1999,,,6.04,1355,1426,0,0,0,71,84,57,,,220,190,,0,,19.9,23,,1,,,,,,,1,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/7/1999,,,7.83,1730,1729,0.19,0,0,69,79,59,,,160,170,,0,,19.9,23,,1,,1,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/8/1999,,,8.72,1630,1338,0.03,0,0,67,75,58,,,220,240,,0,,17.9,23.9,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/9/1999,,,7.61,1608,1703,0,0,0,66,78,54,,,300,290,,0,,17.9,21,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/10/1999,,,2.91,1821,1818,0,0,0,64,80,48,,,120,130,,0,,13,15,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/11/1999,,,4.7,1559,1256,0,0,0,66,81,50,,,120,150,,0,,14.1,17,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/12/1999,,,3.58,1513,1406,0,0,0,67,81,52,,,120,150,,0,,16.1,19.9,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/13/1999,,,4.03,1812,1811,0.37,0,0,67,77,57,,,10,10,,0,,16.1,17.9,,1,,1,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/14/1999,,,7.38,533,532,0.9,0,0,55,60,49,,,40,50,,0,,16.1,19.9,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/15/1999,,,6.71,941,1232,0,0,0,60,71,49,,,70,50,,0,,15,17,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/16/1999,,,4.03,1832,1724,0,0,0,59,73,44,,,130,120,,0,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/17/1999,,,4.7,1720,1719,0,0,0,64,76,52,,,120,120,,0,,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/18/1999,,,6.49,2132,2131,0.69,0,0,68,73,62,,,330,320,,0,,16.1,17.9,,1,,1,,,,,1,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/19/1999,,,9.17,1639,1707,0.07,0,0,65,74,56,,,300,310,,0,,21,25.1,,1,,,,,,,1,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/20/1999,,,4.25,943,945,0,0,0,63,77,48,,,360,360,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/21/1999,,,3.8,1235,1406,0,0,0,65,82,47,,,210,230,,0,,15,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/22/1999,,,7.61,1201,1200,0,0,0,70,80,59,,,250,240,,0,,21.9,25.9,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/23/1999,,,7.16,1336,1335,0,0,0,70,79,61,,,240,250,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/24/1999,,,11.18,1530,1631,0.02,0,0,64,70,57,,,260,270,,0,,25.9,33.1,,1,,,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/25/1999,,,8.05,1529,1505,0,0,0,61,72,50,,,250,250,,0,,21.9,29.1,,,,,,,,,,,,,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/26/1999,,,9.84,1603,1626,0,0,0,63,76,50,,,300,260,,0,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/27/1999,,,8.5,1503,1247,0,0,0,64,76,52,,,340,320,,0,,17.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/28/1999,,,4.7,1543,1541,0,0,0,65,83,47,,,220,230,,0,,11,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/29/1999,,,3.58,1700,1655,0,0,0,69,86,51,,,260,250,,0,,11,15,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/30/1999,,,3.58,1626,1156,0,0,0,71,87,55,,,120,210,,0,,14.1,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",5/31/1999,,,4.92,1204,1206,0,0,0,71,83,58,,,180,200,,0,,17,21.9,,1,,,,,,,,,,1,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/1/1999,,,5.14,1642,1647,0,0,0,72,86,58,,,180,170,,0,,17.9,21.9,,,,,,,,,1,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/2/1999,,,4.47,1448,1445,0.23,0,0,75,86,63,,,190,180,,0,,19.9,23,,1,,1,,,,,,,,1,,,1,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/3/1999,,,10.51,1431,1348,0,0,0,75,85,65,,,270,310,,0,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013741,"ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US",6/4/1999,,,4.7,926,1705,0,0,0,69,82,55,,,50,100,,0,,13,15,,1,,,,,,,1,,,1,,,,,,,,,,
